EmpID,FirstName,LastName,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,AttritionValue,TerminationDescription,DepartmentType,Division,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3798,Bryanna,Ibarra,Production Technician I,Cheryl Martinez,bryanna.ibarra@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Voluntary,1,Town impact science learn break talk.,Production       ,General - Con,MA,Lineman,Male,36648,Other,Widowed,Fully Meets,3
3799,Sophie,Zavala,Production Technician I,Ryan Carlson,sophie.zavala@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Executive,MA,Director,Male,95984,Hispanic,Single,Exceeds,3
3800,Amya,Grant,Production Technician I,Jamie Henderson,amya.grant@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unknown,0,Other,Production       ,General - Sga,MA,Administrator,Male,31864,Other,Married,Fully Meets,3
3801,Jaydan,Neal,Production Technician I,Jamie Stark,jaydan.neal@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Female,54738,Hispanic,Single,Fully Meets,3
3802,Amiyah,Ramirez,Production Technician I,Michael Andrade,amiyah.ramirez@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Project Manager,Male,65896,White,Divorced,Fully Meets,3
3803,Kai,Holt,Production Technician I,Jason Haley,kai.holt@bilearner.com,PL,Future Start,Contract,Zone B,Full-Time,Resignation,1,Cup arm drug place level table staff.,Production       ,Field Operations,MA,Tower Hand,Female,35618,Black,Single,Fully Meets,3
3804,Brendon,Wilson,Production Technician I,Virginia Short,brendon.wilson@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Lineman,Female,17561,Hispanic,Single,Fully Meets,3
3805,Nancy,Short,Production Technician I,Heather Bell,nancy.short@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Mechanic,Male,13779,Other,Divorced,Fully Meets,3
3806,Isabella,Wilkins,Production Technician I,Maria Obrien,isabella.wilkins@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Resignation,1,Everybody list to. Green best stock yes happen.,Production       ,Field Operations,MA,Groundman,Male,31026,Other,Married,Fully Meets,3
3807,Mayra,Moss,Production Technician I,George Doyle,mayra.moss@bilearner.com,EW,Active,Contract,Zone C,Temporary,Resignation,1,Family identify bar modern. Yeah article rest.,Production       ,Project Management - Con,MA,Manager,Male,84074,Asian,Single,Fully Meets,3
3808,Maria,Gonzalez,IT Support,Jason Miller,maria.gonzalez@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Resignation,1,Address control day. Election safe free capital.,IT/IS,General - Sga,MA,Administrator,Female,2472,White,Widowed,Fully Meets,3
3809,Jumil,Turpin,Network Engineer,Raymond Bird,jumil.turpin@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Resignation,1,Somebody arm memory pull word.,IT/IS,Field Operations,MA,Foreman,Male,2343,Hispanic,Single,Fully Meets,3
3810,Ann,Daniele,Sr. Network Engineer,Thomas Wilson,ann.daniele@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,IT/IS,General - Sga,CT,Administrator,Female,6033,Black,Single,Fully Meets,3
3811,Joe,South,Sr. Network Engineer,Robin Wilson,joe.south@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Involuntary,1,Back prove second tax air.,IT/IS,Fielders,CT,Engineer,Male,6278,Hispanic,Widowed,Fully Meets,3
3812,Sarah,Warfield,Sr. Network Engineer,Julie Lewis,sarah.warfield@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Resignation,1,Center west table security.,IT/IS,General - Eng,MA,Administrative,Female,2453,Hispanic,Single,Fully Meets,3
3813,Alejandro,Bacong,IT Support,Joseph Mathews,alejandro.bacong@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unknown,0,Other,IT/IS,Engineers,MA,Engineer,Male,1886,Hispanic,Widowed,Fully Meets,3
3814,Jyoti,Lajiri,Sr. Network Engineer,Karen Crawford,jyoti.lajiri@bilearner.com,EW,Leave of Absence,Part-Time,Zone C,Full-Time,Retirement,1,Short quality fall name get science throughout.,IT/IS,Engineers,MA,Coordinator,Male,2169,Black,Widowed,Fully Meets,3
3815,Neville,Tredinnick,Network Engineer,Mary Mcmillan,neville.tredinnick@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unknown,0,Other,IT/IS,Project Management - Con,MA,Coordinator,Male,1420,White,Divorced,Fully Meets,3
3816,Anthony,Cisco,IT Support,Kyle Adams,anthony.cisco@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,IT/IS,Field Operations,MA,Technician,Male,2135,Hispanic,Single,Fully Meets,3
3817,Linda,Dolan,IT Support,Jamie Baker,linda.dolan@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Resignation,1,Firm national vote result.,IT/IS,General - Con,MA,Technician,Female,2119,Black,Single,Needs Improvement,3
3818,Carlos,Merlos,Network Engineer,Daniel White,carlos.merlos@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,1,Car book street pull try brother.,IT/IS,Wireless,MA,Technician,Male,2138,Asian,Single,Fully Meets,3
3819,Tanya,Morway,Network Engineer,William Johnson,tanya.morway@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,IT/IS,Aerial,MA,Foreman,Female,2048,Asian,Single,Fully Meets,3
3820,Anita,Shepard,Network Engineer,George Tran,anita.shepard@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Voluntary,1,Pattern son memory power citizen personal unit.,IT/IS,General - Con,MA,Foreman,Female,1773,Other,Divorced,Fully Meets,3
3821,Jeremiah,Semizoglou,Sr. Network Engineer,Jonathan Knight,jeremiah.semizoglou@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unknown,0,Other,IT/IS,Field Operations,MA,Manager,Male,1545,White,Single,Fully Meets,3
3822,Katrina,Lambert,Network Engineer,Calvin Williamson,katrina.lambert@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Retirement,1,Nice sit hotel doctor.,Executive Office,General - Con,MA,Technician,Male,56727,Hispanic,Divorced,Fully Meets,3
3823,Alexzander,Pope,Network Engineer,David Rodriguez,alexzander.pope@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Involuntary,1,Word once speech mind.,Executive Office,Shop (Fleet),MA,Supervisor,Male,12469,White,Single,Needs Improvement,3
3824,Derek,Holmes,IT Support,Carolyn Richards,derek.holmes@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unknown,0,Other,IT/IS,General - Sga,MA,Administrator,Male,83312,Black,Single,Fully Meets,3
3825,Danika,Deleon,IT Support,Karen York,danika.deleon@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unknown,0,Other,IT/IS,Field Operations,MA,Tower Hand,Male,97413,Black,Married,Fully Meets,3
3826,Sabrina,Durham,IT Support,Jessica Hernandez,sabrina.durham@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Resignation,1,Part officer father last trouble field.,IT/IS,Field Operations,MA,Laborer,Male,21759,Asian,Divorced,Fully Meets,3
3827,Frankie,Carrillo,IT Support,Dana Ballard,frankie.carrillo@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,IT/IS,General - Eng,MA,Engineer,Male,79707,Asian,Widowed,Fully Meets,3
3828,Quintin,Solomon,Sr. Network Engineer,Charles Duncan,quintin.solomon@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unknown,0,Other,IT/IS,Aerial,MA,Lineman,Male,84152,Black,Divorced,Fully Meets,3
3829,Jaqueline,Pittman,Sr. Network Engineer,Jesse Newman,jaqueline.pittman@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,1,Suffer rock nothing happen strong major spend.,IT/IS,Project Management - Con,MA,Manager,Male,55408,Other,Married,Exceeds,3
3830,Mariana,Glass,Principal Data Architect,David Zavala,mariana.glass@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,IT/IS,Field Operations,CT,Tower Hand,Male,89892,White,Widowed,PIP,3
3831,Payton,Cross,Enterprise Architect,John Holt,payton.cross@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Unknown,0,Other,IT/IS,Field Operations,CT,Laborer,Female,16260,Hispanic,Divorced,Needs Improvement,3
3832,Sloane,Rasmussen,Sr. DBA,Melinda Mcintyre,sloane.rasmussen@bilearner.com,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,1,Lead throw others.,IT/IS,Project Management - Eng,MA,Planner,Female,96097,Hispanic,Widowed,PIP,3
3833,Elise,Vazquez,Network Engineer,Melissa Baker,elise.vazquez@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,1,Partner discover size agency alone.,Executive Office,Field Operations,MA,Top Hand,Male,21738,Asian,Single,PIP,3
3834,Monique,Pierce,Network Engineer,Gregory Coleman,monique.pierce@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Involuntary,1,Participant candidate wonder growth agree.,Executive Office,Field Operations,MA,Technician,Male,40039,Hispanic,Married,Fully Meets,3
3835,Axel,Higgins,IT Support,Paul Smith,axel.higgins@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Resignation,1,Try crime reach magazine their grow feeling.,IT/IS,Yard (Material Handling),MA,Associate,Male,45952,Hispanic,Divorced,Fully Meets,3
3836,Marcos,Petty,IT Support,Heather Farmer,marcos.petty@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unknown,0,Other,IT/IS,General - Con,MA,Technician,Male,9738,Black,Single,Fully Meets,3
3837,Mia,Cowan,IT Support,Thomas Weaver,mia.cowan@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Resignation,1,Often my different just.,IT/IS,Finance & Accounting,MA,Administrative,Male,72879,Other,Single,PIP,3
3838,Tanya,Leonard,IT Support,Duane Le,tanya.leonard@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,1,Race state time lose.,IT/IS,Field Operations,MA,Assistant,Female,28364,Asian,Single,PIP,3
3839,Dereon,Page,Sr. Network Engineer,Jason Morris DVM,dereon.page@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unknown,0,Other,IT/IS,General - Con,MA,Lineman,Male,94433,Hispanic,Divorced,PIP,3
3840,Meadow,Boyer,Sr. Network Engineer,Alex Lewis,meadow.boyer@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,1,Item type author pick set read style.,IT/IS,Field Operations,MA,Foreman,Male,97654,Hispanic,Single,Fully Meets,3
3841,Paris,Simpson,Principal Data Architect,Kevin Gross,paris.simpson@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,IT/IS,Wireline Construction,CT,Laborer,Male,78239,Asian,Single,Fully Meets,3
3842,Kyla,Durham,Enterprise Architect,Clayton Robertson,kyla.durham@bilearner.com,SVG,Leave of Absence,Part-Time,Zone B,Part-Time,Involuntary,1,Visit lawyer interesting.,IT/IS,Aerial,MA,Lineman,Female,40402,White,Divorced,Fully Meets,3
3843,Cassidy,Maddox,Sr. DBA,Melissa Pineda,cassidy.maddox@bilearner.com,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,1,Place field everyone yourself.,IT/IS,Engineers,MA,Engineer,Female,21480,Asian,Single,Fully Meets,3
3844,Edgar,Underwood,Network Engineer,Melissa Torres,edgar.underwood@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,1,Church happen network dog kid thought.,Executive Office,General - Con,MA,Laborer,Male,49677,White,Single,PIP,3
3845,Jaiden,Underwood,Network Engineer,Jordan Caldwell,jaiden.underwood@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Executive Office,Field Operations,MA,Laborer,Male,69726,Hispanic,Single,PIP,3
3846,Eugene,Potts,IT Support,Anthony Neal,eugene.potts@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Retirement,1,Fall often enjoy once house card something.,IT/IS,Wireline Construction,MA,Driver,Male,44664,Asian,Single,Fully Meets,3
3847,Gilbert,Klein,IT Support,Gregory Rodriguez,gilbert.klein@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Retirement,1,Indeed compare I since possible something.,IT/IS,Field Operations,MA,Laborer,Male,53800,Hispanic,Single,Fully Meets,3
3848,Nathaly,Huffman,IT Support,John Gordon,nathaly.huffman@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,IT/IS,Field Operations,MA,Technician,Male,69459,Asian,Married,Fully Meets,3
3849,Nancy,Clay,IT Support,Darryl Vargas,nancy.clay@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unknown,0,Other,IT/IS,General - Con,MA,Foreman,Female,78801,White,Widowed,Fully Meets,3
3850,Kylie,Cantrell,Sr. Network Engineer,Cheryl Cook,kylie.cantrell@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Voluntary,1,Gas likely father read individual fly serve.,IT/IS,Yard (Material Handling),MA,Administration,Male,77264,Hispanic,Single,Fully Meets,3
3851,Vance,Marquez,Sr. Network Engineer,Thomas Hanson,vance.marquez@bilearner.com,NEL,Leave of Absence,Contract,Zone C,Temporary,Resignation,1,Law particularly paper friend.,IT/IS,Executive,CT,Manager,Male,38058,Black,Married,PIP,3
3852,Dante,Wyatt,Principal Data Architect,Dr. Eric Henderson,dante.wyatt@bilearner.com,PL,Leave of Absence,Part-Time,Zone A,Temporary,Retirement,1,Modern fight pattern.,IT/IS,Field Operations,CT,Laborer,Female,34011,White,Widowed,PIP,3
3853,Rey,Monroe,Enterprise Architect,James Horn,rey.monroe@bilearner.com,PYZ,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,1,Rule yes maintain treatment.,IT/IS,General - Con,MA,Operator,Female,56198,Asian,Single,Fully Meets,3
3854,Jayden,Mckee,Network Engineer,Matthew Miranda,jayden.mckee@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Retirement,1,Area card test push day effect.,Executive Office,Technology / It,MA,Manager,Male,72343,Black,Single,Fully Meets,3
3855,Brady,Yoder,Network Engineer,Jason Patel,brady.yoder@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,1,Case try necessary test. Full today TV bit year.,Executive Office,People Services,MA,Accountant,Male,77314,Other,Widowed,Fully Meets,3
3856,Darwin,Allen,Network Engineer,Michael Young,darwin.allen@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Involuntary,1,Stand cut knowledge staff course than class.,Executive Office,Wireline Construction,MA,Groundman,Male,57170,Other,Divorced,PIP,3
3857,Jasper,Harrison,IT Support,Lindsey Osborne,jasper.harrison@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Voluntary,1,Forget budget now window.,IT/IS,Fielders,MA,Engineer,Male,18837,Black,Widowed,PIP,3
3858,Bailey,Humphrey,IT Support,Gerald Yu,bailey.humphrey@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Unknown,0,Other,IT/IS,Engineers,MA,Technician,Male,90580,Other,Married,Fully Meets,3
3859,Clare,English,IT Support,Randall Keller,clare.english@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Voluntary,1,Conference feeling notice military.,IT/IS,Fielders,MA,Engineer,Female,70282,Hispanic,Married,PIP,3
3860,Amy,Sherman,IT Support,Ricky Banks,amy.sherman@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Resignation,1,A matter seven second professor.,IT/IS,Catv,MA,Lineman,Female,86329,Asian,Single,Fully Meets,3
3861,Lizbeth,Hunt,Sr. Network Engineer,Jessica Figueroa,lizbeth.hunt@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,IT/IS,General - Con,MA,Flagger,Male,70757,Other,Widowed,PIP,3
3862,Eden,Armstrong,Sr. Network Engineer,Lindsey Gibson,eden.armstrong@bilearner.com,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,1,Contain result down realize employee image in.,IT/IS,Project Management - Con,CT,Engineer,Male,58224,White,Married,PIP,3
3863,Eugene,Mueller,Principal Data Architect,Jeremy Hanson,eugene.mueller@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unknown,0,Other,IT/IS,Aerial,MA,Technician,Female,38413,Other,Single,PIP,3
3864,Tiffany,Washington,Enterprise Architect,David Chung,tiffany.washington@bilearner.com,SVG,Leave of Absence,Contract,Zone A,Full-Time,Resignation,1,Sort blue time total.,IT/IS,Aerial,MA,Laborer,Female,32977,Other,Married,Needs Improvement,3
3865,Sloane,Moss,Network Engineer,Jacob Russo,sloane.moss@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,1,Me husband about special within.,Production       ,Sales & Marketing,MA,Vp,Male,9209,Asian,Single,Needs Improvement,3
3866,Kaeden,Vargas,Network Engineer,Harold Lee,kaeden.vargas@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Retirement,1,First bed red in.,Executive Office,Field Operations,MA,Technician,Male,58737,Other,Divorced,Fully Meets,3
3867,Lena,Sandoval,Network Engineer,Heather Hill,lena.sandoval@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Executive Office,Catv,MA,Clerk,Male,5363,Other,Widowed,Fully Meets,3
3868,Adrien,Olsen,Network Engineer,Jasmine Smith,adrien.olsen@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unknown,0,Other,IT/IS,Finance & Accounting,MA,Administrative,Male,51175,Hispanic,Widowed,Fully Meets,3
3869,Damari,Brewer,IT Support,Shawn Martin,damari.brewer@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Voluntary,1,Investment radio bring who. Big move rise return.,IT/IS,Field Operations,MA,Drafter,Male,49132,Hispanic,Divorced,Fully Meets,3
3870,Annalise,Gross,IT Support,Mr. Todd Lawson,annalise.gross@bilearner.com,PL,Active,Contract,Zone B,Temporary,Resignation,1,Capital economy while notice this nice.,IT/IS,Project Management - Con,MA,Laborer,Male,64853,Asian,Single,Fully Meets,3
3871,Kamari,Mcgrath,IT Support,Laura Sanchez,kamari.mcgrath@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unknown,0,Other,IT/IS,General - Con,MA,Lineman,Female,39859,White,Widowed,Fully Meets,3
3872,Lorena,Rice,IT Support,Jeffrey Ramos,lorena.rice@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,1,Four yourself strong give focus meeting.,IT/IS,Engineers,MA,Director,Female,48135,Asian,Single,Fully Meets,3
3873,Eliezer,Stokes,Sr. Network Engineer,Patricia Johnson,eliezer.stokes@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,1,Up reason question past attention.,IT/IS,Executive,MA,General Manager,Male,41066,Hispanic,Widowed,Fully Meets,3
